32400	3	429	2BIO2	2BIO2
32400	407	720	2BIO2	2BIO2
32400	407	544	2BIO2	2BIO2
32400	372	544	2BIO2	2BIO2
32400	184	312	2BIO2	2BIO2
32400	339	884	2BIO2	2BIO2
32400	132	240	2BIO3	2BIO3
32400	199	272	2BIO3	2BIO3
32400	196	275	2BIO3	2BIO3
32400	179	275	2BIO3	2BIO3
32400	202	545	2BIO3	2BIO3
32400	119	545	2BIO3	2BIO3
32400	101	170	2BIO3	2BIO3
32400	101	119	2BIO3	2BIO3
32400	101	364	2BIO3	2BIO3
32400	101	240	2BIO3	2BIO3
32400	364	626	2BIO3	2BIO3
32400	240	626	2BIO3	2BIO3
32400	122	255	2BIO3	2BIO3
32400	640	874	MP	MP
32400	634	658	MP	MP
32400	38	691	MP	MP
32400	691	869	MP	MP
32400	201	874	MP	MP
32400	513	655	MP*1	MP*1
32400	279	510	MP*1	MP*1
32400	777	908	MP*1	MP*1
32400	1332	1412	MP*2	MP*2
32400	1212	1324	MP*2	MP*2
32400	1201	1214	MP*2	MP*2
32400	1204	1359	MP*2	MP*2
32400	1212	1345	MP*2	MP*2
32400	92	134	PC	PC
32400	15	882	PC	PC
32400	413	601	PC	PC
32400	826	998	PC	PC
32400	322	998	PC	PC
32400	533	621	PC*	PC*
32400	744	836	PC*	PC*
32400	335	765	PC*	PC*
32400	115	356	PC*	PC*
32420	527	954	2BIO1	2BIO1
32420	527	854	2BIO1	2BIO1
32420	407	544	2BIO2	2BIO2
32420	27	327	2BIO2	2BIO2
32420	27	477	2BIO2	2BIO2
32420	372	544	2BIO2	2BIO2
32420	312	612	2BIO2	2BIO2
32420	339	884	2BIO2	2BIO2
32420	132	240	2BIO3	2BIO3
32420	119	425	2BIO3	2BIO3
32420	205	939	2BIO3	2BIO3
32420	364	939	2BIO3	2BIO3
32420	179	199	2BIO3	2BIO3
32420	179	346	2BIO3	2BIO3
32420	63	199	2BIO3	2BIO3
32420	196	871	2BIO3	2BIO3
32420	205	494	2BIO3	2BIO3
32420	106	252	2BIO3	2BIO3
32420	122	255	2BIO3	2BIO3
32420	634	658	MP	MP
32420	151	866	MP	MP
32420	38	243	MP	MP
32420	38	691	MP	MP
32420	41	634	MP	MP
32420	513	655	MP*1	MP*1
32420	274	280	MP*1	MP*1
32420	280	484	MP*1	MP*1
32420	376	638	MP*1	MP*1
32420	1067	1218	MP*2	MP*2
