32400	400	945	2BIO1	2BIO1
32400	147	173	2BIO2	2BIO2
32400	147	184	2BIO2	2BIO2
32400	27	173	2BIO2	2BIO2
32400	27	61	2BIO2	2BIO2
32400	196	778	2BIO3	2BIO3
32400	778	883	2BIO3	2BIO3
32400	70	779	2BIO3	2BIO3
32400	119	545	2BIO3	2BIO3
32400	117	545	2BIO3	2BIO3
32400	205	494	2BIO3	2BIO3
32400	101	894	2BIO3	2BIO3
32400	364	626	2BIO3	2BIO3
32400	240	626	2BIO3	2BIO3
32400	122	255	2BIO3	2BIO3
32400	640	874	MP	MP
32400	687	866	MP	MP
32400	866	874	MP	MP
32400	753	866	MP	MP
32400	20	513	MP*1	MP*1
32400	513	655	MP*1	MP*1
32400	366	777	MP*1	MP*1
32400	1332	1412	MP*2	MP*2
32400	1238	1543	MP*2	MP*2
32400	1295	1805	MP*2	MP*2
32400	1518	1805	MP*2	MP*2
32400	1295	1485	MP*2	MP*2
32400	1324	1342	MP*2	MP*2
32400	1204	1485	MP*2	MP*2
32400	1342	1359	MP*2	MP*2
32400	1366	1870	MP*2	MP*2
32400	448	480	PC	PC
32400	322	998	PC	PC
32400	267	382	PC*	PC*
32400	269	603	PC*	PC*
32400	116	923	PC*	PC*
32400	893	921	PSI*	PSI*
32400	47	241	PSI*	PSI*
32420	400	945	2BIO1	2BIO1
32420	28	327	2BIO1	2BIO2
32420	28	653	2BIO1	2BIO3
32420	471	970	2BIO1	2BIO1
32420	465	854	2BIO1	2BIO1
32420	205	475	2BIO3	2BIO1
32420	3	147	2BIO2	2BIO2
32420	147	173	2BIO2	2BIO2
32420	147	184	2BIO2	2BIO2
32420	27	327	2BIO2	2BIO2
32420	27	477	2BIO2	2BIO2
32420	27	61	2BIO2	2BIO2
32420	339	884	2BIO2	2BIO2
32420	494	649	2BIO3	2BIO3
32420	252	265	2BIO3	2BIO3
32420	55	272	2BIO3	2BIO3
32420	255	275	2BIO3	2BIO3
32420	39	119	2BIO3	2BIO3
32420	39	101	2BIO3	2BIO3
32420	364	939	2BIO3	2BIO3
32420	196	871	2BIO3	2BIO3
32420	199	871	2BIO3	2BIO3
32420	205	494	2BIO3	2BIO3
32420	106	252	2BIO3	2BIO3
32420	122	255	2BIO3	2BIO3
32420	634	658	MP	MP
32420	41	634	MP	MP
32420	687	866	MP	MP
32420	502	691	MP	MP
32420	753	866	MP	MP
32420	513	655	MP*1	MP*1
32420	366	777	MP*1	MP*1
32420	1518	1805	MP*2	MP*2
32420	1295	1485	MP*2	MP*2
32420	1332	1828	MP*2	MP*2
32420	1067	1218	MP*2	MP*2
32420	1324	1342	MP*2	MP*2
32420	1204	1359	MP*2	MP*2
32420	1212	1339	MP*2	MP*2
32420	1366	1870	MP*2	MP*2
32420	388	492	PC	PC
32420	9	232	PC	PC
32420	89	826	PC	PC
32420	448	480	PC	PC
32420	71	92	PC	PC
32420	89	232	PC	PC
32420	232	601	PC	PC
32420	258	603	PC*	PC*
32420	269	603	PC*	PC*
32420	533	621	PC*	PC*
32420	58	176	PC*	PC*
32420	335	765	PC*	PC*
32420	4	90	PSI*	PSI*
32420	893	921	PSI*	PSI*
32420	47	241	PSI*	PSI*
32440	400	945	2BIO1	2BIO1
32440	28	327	2BIO1	2BIO2
32440	471	970	2BIO1	2BIO1
32440	3	884	2BIO2	2BIO2
32440	27	173	2BIO2	2BIO2
32440	27	477	2BIO2	2BIO2
32440	27	61	2BIO2	2BIO2
32440	312	612	2BIO2	2BIO2
32440	327	763	2BIO2	2BIO2
32440	132	240	2BIO3	2BIO3
32440	205	649	2BIO3	2BIO3
32440	649	939	2BIO3	2BIO3
32440	39	649	2BIO3	2BIO3
32440	252	265	2BIO3	2BIO3
32440	101	272	2BIO3	2BIO3
32440	39	119	2BIO3	2BIO3
32440	39	101	2BIO3	2BIO3
32440	199	939	2BIO3	2BIO3
32440	199	871	2BIO3	2BIO3
32440	205	894	2BIO3	2BIO3
32440	119	122	2BIO3	2BIO3
32440	634	658	MP	MP
32440	687	866	MP	MP
32440	513	638	MP*1	MP*1
32440	366	777	MP*1	MP*1
32440	1401	1412	MP*2	MP*2
32440	1518	1805	MP*2	MP*2
32440	1204	1295	MP*2	MP*2
32440	1067	1518	MP*2	MP*2
32440	1324	1342	MP*2	MP*2
32440	1342	1359	MP*2	MP*2
32440	1218	1518	MP*2	MP*2
32440	1366	1870	MP*2	MP*2
32440	9	998	PC	PC
32440	242	791	PC	PC
32440	232	706	PC	PC
32440	190	390	PC*	PC*
32440	269	603	PC*	PC*
32440	58	765	PC*	PC*
32440	893	921	PSI*	PSI*
32440	47	241	PSI*	PSI*
32440	306	977	PSI*	PSI*
32460	400	945	2BIO1	2BIO1
32460	27	809	2BIO2	2BIO1
32460	327	627	2BIO2	2BIO1
