32400	257	979	2BIO2	2BIO2
32400	160	339	2BIO2	2BIO2
32400	171	339	2BIO2	2BIO2
32400	147	353	2BIO2	2BIO2
32400	173	372	2BIO2	2BIO2
32400	27	147	2BIO2	2BIO2
32400	494	939	2BIO3	2BIO3
32400	179	275	2BIO3	2BIO3
32400	265	587	2BIO3	2BIO3
32400	196	883	2BIO3	2BIO3
32400	70	883	2BIO3	2BIO3
32400	170	202	2BIO3	2BIO3
32400	101	170	2BIO3	2BIO3
32400	156	694	MP	MP
32400	236	290	MP*1	MP*1
32400	290	510	MP*1	MP*1
32400	1359	1383	MP*2	MP*2
32400	1216	1594	MP*2	MP*2
32400	1232	1320	MP*2	MP*2
32400	89	253	PC	PC
32400	706	751	PC	PC
32400	322	480	PC	PC
32400	267	836	PC*	PC*
32400	213	254	PC*	PC*
32400	181	190	PC*	PC*
32420	809	927	2BIO1	2BIO1
32420	257	979	2BIO2	2BIO2
32420	504	720	2BIO2	2BIO2
32420	160	339	2BIO2	2BIO2
32420	171	339	2BIO2	2BIO2
32420	147	353	2BIO2	2BIO2
32420	312	372	2BIO2	2BIO2
32420	27	147	2BIO2	2BIO2
32420	494	939	2BIO3	2BIO3
32420	179	275	2BIO3	2BIO3
32420	265	587	2BIO3	2BIO3
32420	196	883	2BIO3	2BIO3
32420	70	883	2BIO3	2BIO3
32420	170	202	2BIO3	2BIO3
32420	156	694	MP	MP
32420	38	753	MP	MP
32420	236	290	MP*1	MP*1
32420	290	510	MP*1	MP*1
32420	497	638	MP*1	MP*1
32420	89	253	PC	PC
32420	134	211	PC	PC
32420	285	601	PC	PC
32420	706	751	PC	PC
32420	322	480	PC	PC
32420	213	843	PC*	PC*
32420	356	390	PC*	PC*
32440	809	927	2BIO1	2BIO1
32440	428	991	2BIO1	2BIO1
32440	28	145	2BIO1	2BIO1
32440	72	475	2BIO1	2BIO1
32440	257	979	2BIO2	2BIO2
32440	544	720	2BIO2	2BIO2
32440	239	763	2BIO2	2BIO2
32440	160	339	2BIO2	2BIO2
32440	171	339	2BIO2	2BIO2
32440	327	544	2BIO2	2BIO2
32440	147	165	2BIO2	2BIO2
32440	147	353	2BIO2	2BIO2
32440	46	464	2BIO2	2BIO2
32440	763	886	2BIO2	2BIO2
32440	160	184	2BIO2	2BIO2
32440	27	147	2BIO2	2BIO2
32440	494	939	2BIO3	2BIO3
32440	255	587	2BIO3	2BIO3
32440	179	275	2BIO3	2BIO3
32440	265	587	2BIO3	2BIO3
32440	196	883	2BIO3	2BIO3
32440	170	202	2BIO3	2BIO3
32440	101	170	2BIO3	2BIO3
32440	156	694	MP	MP
32440	38	753	MP	MP
32440	497	638	MP*1	MP*1
32440	89	253	PC	PC
32440	134	211	PC	PC
32440	285	601	PC	PC
32440	706	751	PC	PC
32440	322	480	PC	PC
32440	213	843	PC*	PC*
32440	356	390	PC*	PC*
32460	428	991	2BIO1	2BIO1
32460	28	145	2BIO1	2BIO1
32460	72	475	2BIO1	2BIO1
32460	257	979	2BIO2	2BIO2
32460	239	763	2BIO2	2BIO2
32460	147	165	2BIO2	2BIO2
32460	165	372	2BIO2	2BIO2
32460	312	353	2BIO2	2BIO2
32460	353	504	2BIO2	2BIO2
32460	763	886	2BIO2	2BIO2
32460	61	171	2BIO2	2BIO2
32460	226	477	2BIO2	2BIO2
32460	160	184	2BIO2	2BIO2
32460	27	147	2BIO2	2BIO2
32460	55	202	2BIO3	2BIO3
32460	255	587	2BIO3	2BIO3
32460	265	587	2BIO3	2BIO3
32460	196	883	2BIO3	2BIO3
32460	117	894	2BIO3	2BIO3
32460	106	119	2BIO3	2BIO3
32460	170	202	2BIO3	2BIO3
32460	101	170	2BIO3	2BIO3
32460	236	290	MP*1	MP*1
32460	290	510	MP*1	MP*1
32460	497	638	MP*1	MP*1
32460	1216	1594	MP*2	MP*2
32460	1232	1320	MP*2	MP*2
32460	89	253	PC	PC
32460	706	751	PC	PC
32460	322	480	PC	PC
32460	213	843	PC*	PC*
32460	356	390	PC*	PC*
32480	650	991	2BIO1	2BIO1
32480	428	991	2BIO1	2BIO1
32480	28	145	2BIO1	2BIO1
32480	72	475	2BIO1	2BIO1
32480	257	979	2BIO2	2BIO2
32480	239	763	2BIO2	2BIO2
32480	160	339	2BIO2	2BIO2
32480	171	339	2BIO2	2BIO2
32480	147	165	2BIO2	2BIO2
32480	147	353	2BIO2	2BIO2
32480	312	353	2BIO2	2BIO2
32480	763	886	2BIO2	2BIO2
32480	160	184	2BIO2	2BIO2
32480	27	147	2BIO2	2BIO2
32480	55	202	2BIO3	2BIO3
32480	179	587	2BIO3	2BIO3
32480	265	587	2BIO3	2BIO3
32480	196	939	2BIO3	2BIO3
32480	196	883	2BIO3	2BIO3
32480	117	894	2BIO3	2BIO3
32480	106	119	2BIO3	2BIO3
32480	170	202	2BIO3	2BIO3
32480	101	170	2BIO3	2BIO3
32480	156	694	MP	MP
32480	89	253	PC	PC
32480	706	751	PC	PC
32480	322	480	PC	PC
32480	356	382	PC*	PC*
32480	131	214	PC*	PC*
32500	428	991	2BIO1	2BIO1
32500	72	475	2BIO1	2BIO1
32500	257	979	2BIO2	2BIO2
32500	295	720	2BIO2	2BIO2
32500	160	339	2BIO2	2BIO2
32500	171	339	2BIO2	2BIO2
32500	147	353	2BIO2	2BIO2
32500	312	353	2BIO2	2BIO2
32500	46	504	2BIO2	2BIO2
32500	27	147	2BIO2	2BIO2
32500	199	425	2BIO3	2BIO3
32500	494	939	2BIO3	2BIO3
32500	179	275	2BIO3	2BIO3
32500	272	364	2BIO3	2BIO3
32500	156	694	MP	MP
32500	1359	1383	MP*2	MP*2
32500	89	253	PC	PC
32500	450	496	PC	PC
32500	706	751	PC	PC
32500	322	480	PC	PC
32500	176	343	PC*	PC*
32500	176	254	PC*	PC*
32500	209	938	PC*	PC*
32500	390	843	PC*	PC*
32500	276	923	PC*	PC*
32500	276	390	PC*	PC*
32500	115	603	PC*	PC*
32520	954	970	2BIO1	2BIO1
32520	428	991	2BIO1	2BIO1
32520	177	400	2BIO1	2BIO1
32520	486	498	2BIO1	2BIO1
32520	28	145	2BIO1	2BIO1
32520	72	475	2BIO1	2BIO1
32520	257	979	2BIO2	2BIO2
32520	160	339	2BIO2	2BIO2
32520	171	339	2BIO2	2BIO2
32520	147	353	2BIO2	2BIO2
32520	312	353	2BIO2	2BIO2
32520	353	653	2BIO2	2BIO3
32520	27	147	2BIO2	2BIO2
32520	55	101	2BIO3	2BIO3
32520	199	425	2BIO3	2BIO3
32520	494	939	2BIO3	2BIO3
32520	205	494	2BIO3	2BIO3
32520	179	275	2BIO3	2BIO3
32520	265	545	2BIO3	2BIO3
32520	425	649	2BIO3	2BIO3
32520	106	205	2BIO3	2BIO3
32520	272	364	2BIO3	2BIO3
32520	156	694	MP	MP
32520	1216	1594	MP*2	MP*2
32520	1232	1320	MP*2	MP*2
32520	1232	1342	MP*2	MP*2
32520	89	253	PC	PC
32520	134	211	PC	PC
32520	285	601	PC	PC
32520	706	751	PC	PC
32520	322	480	PC	PC
32520	176	254	PC*	PC*
32520	276	923	PC*	PC*
32540	428	991	2BIO1	2BIO1
32540	28	145	2BIO1	2BIO1
32540	72	475	2BIO1	2BIO1
32540	257	979	2BIO2	2BIO2
32540	295	720	2BIO2	2BIO2
32540	160	339	2BIO2	2BIO2
32540	171	339	2BIO2	2BIO2
32540	339	372	2BIO2	2BIO2
32540	147	353	2BIO2	2BIO2
32540	312	353	2BIO2	2BIO2
32540	46	504	2BIO2	2BIO2
32540	27	147	2BIO2	2BIO2
32540	199	425	2BIO3	2BIO3
32540	255	587	2BIO3	2BIO3
