32400	471	486	2BIO1	2BIO1
32400	65	145	2BIO1	2BIO1
32400	226	353	2BIO2	2BIO2
32400	327	612	2BIO2	2BIO2
32400	184	763	2BIO2	2BIO2
32400	184	504	2BIO2	2BIO2
32400	159	564	MP	MP
32400	41	869	MP	MP
32400	420	753	MP	MP
32400	201	420	MP	MP
32400	219	245	MP	MP
32400	502	582	MP	MP
32400	454	502	MP	MP
32400	638	974	MP*1	MP*1
32400	435	466	MP*1	MP*1
32400	1332	1423	MP*2	MP*2
32400	1237	1320	MP*2	MP*2
32400	1237	1342	MP*2	MP*2
32400	1237	1894	MP*2	MP*2
32400	1214	1260	MP*2	MP*2
32400	1518	1870	MP*2	MP*2
32400	1324	1512	MP*2	MP*2
32400	1260	1518	MP*2	MP*2
32400	1342	1894	MP*2	MP*2
32400	1067	1204	MP*2	MP*2
32400	1359	1518	MP*2	MP*2
32400	1067	1342	MP*2	MP*2
32400	492	601	PC	PC
32400	92	743	PC	PC
32400	15	80	PC	PC
32400	232	882	PC	PC
32400	200	826	PC	PC
32400	134	413	PC	PC
32400	450	601	PC	PC
32400	9	882	PC	PC
32400	706	882	PC	PC
32400	194	311	PC	PC
32400	172	845	PC	PC
32400	267	786	PC*	PC*
32400	548	836	PC*	PC*
32420	527	859	2BIO1	2BIO1
32420	464	531	2BIO2	2BIO1
32420	471	486	2BIO1	2BIO1
32420	65	145	2BIO1	2BIO1
32420	441	637	2BIO2	2BIO1
32420	407	443	2BIO2	2BIO1
32420	27	171	2BIO2	2BIO2
32420	226	353	2BIO2	2BIO2
32420	464	763	2BIO2	2BIO2
32420	407	763	2BIO2	2BIO2
32420	159	564	MP	MP
32420	41	869	MP	MP
32420	420	753	MP	MP
32420	201	420	MP	MP
32420	219	245	MP	MP
32420	201	691	MP	MP
32420	502	582	MP	MP
32420	454	502	MP	MP
32420	391	445	MP*1	MP*1
32420	638	974	MP*1	MP*1
32420	20	958	MP*1	MP*1
32420	1332	1423	MP*2	MP*2
32420	1237	1894	MP*2	MP*2
32420	1214	1260	MP*2	MP*2
32420	1518	1870	MP*2	MP*2
32420	1324	1512	MP*2	MP*2
32420	1260	1518	MP*2	MP*2
32420	1342	1894	MP*2	MP*2
32420	1543	1594	MP*2	MP*2
32420	1067	1204	MP*2	MP*2
32420	1359	1518	MP*2	MP*2
32420	1067	1342	MP*2	MP*2
32420	87	492	PC	PC
32420	21	826	PC	PC
32420	89	706	PC	PC
32420	89	253	PC	PC
32420	388	601	PC	PC
32420	450	601	PC	PC
32420	48	120	PC	PC
32420	71	496	PC	PC
32420	9	882	PC	PC
32420	172	845	PC	PC
32420	267	786	PC*	PC*
32420	548	836	PC*	PC*
32440	400	650	2BIO1	2BIO1
32440	28	970	2BIO1	2BIO1
32440	809	945	2BIO1	2BIO1
32440	111	954	2BIO1	2BIO1
32440	471	486	2BIO1	2BIO1
32440	65	145	2BIO1	2BIO1
32440	257	720	2BIO2	2BIO2
32440	27	171	2BIO2	2BIO2
32440	184	763	2BIO2	2BIO2
32440	295	720	2BIO2	2BIO2
32440	464	763	2BIO2	2BIO2
32440	41	869	MP	MP
32440	420	753	MP	MP
32440	219	245	MP	MP
32440	502	582	MP	MP
32440	454	502	MP	MP
32440	391	445	MP*1	MP*1
32440	20	958	MP*1	MP*1
32440	1212	1412	MP*2	MP*2
32440	1412	1519	MP*2	MP*2
32440	1214	1260	MP*2	MP*2
32440	1518	1870	MP*2	MP*2
32440	1324	1512	MP*2	MP*2
32440	1260	1518	MP*2	MP*2
32440	1342	1894	MP*2	MP*2
32440	1543	1594	MP*2	MP*2
32440	1067	1204	MP*2	MP*2
32440	1359	1518	MP*2	MP*2
32440	1067	1342	MP*2	MP*2
32440	492	601	PC	PC
32440	15	80	PC	PC
32440	89	706	PC	PC
32440	232	882	PC	PC
32440	134	413	PC	PC
32440	388	601	PC	PC
32440	450	601	PC	PC
32440	48	120	PC	PC
32440	9	882	PC	PC
32440	172	845	PC	PC
32440	390	867	PC*	PC*
32440	267	786	PC*	PC*
32440	548	836	PC*	PC*
32460	809	945	2BIO1	2BIO1
32460	471	486	2BIO1	2BIO1
32460	65	145	2BIO1	2BIO1
32460	3	327	2BIO2	2BIO2
32460	184	763	2BIO2	2BIO2
32460	295	720	2BIO2	2BIO2
32460	441	763	2BIO2	2BIO2
32460	312	886	2BIO2	2BIO2
32460	564	640	MP	MP
32460	41	869	MP	MP
32460	420	753	MP	MP
32460	219	245	MP	MP
32460	201	691	MP	MP
32460	502	582	MP	MP
32460	454	502	MP	MP
32460	391	445	MP*1	MP*1
32460	20	958	MP*1	MP*1
32460	1212	1412	MP*2	MP*2
32460	1201	1412	MP*2	MP*2
32460	1214	1260	MP*2	MP*2
32460	1518	1870	MP*2	MP*2
32460	1324	1512	MP*2	MP*2
32460	1260	1518	MP*2	MP*2
32460	1342	1894	MP*2	MP*2
32460	1543	1594	MP*2	MP*2
32460	1067	1204	MP*2	MP*2
32460	1359	1518	MP*2	MP*2
32460	1067	1342	MP*2	MP*2
32460	492	601	PC	PC
32460	89	706	PC	PC
32460	232	882	PC	PC
32460	200	826	PC	PC
32460	388	601	PC	PC
32460	48	120	PC	PC
32460	115	843	PC*	PC*
32460	190	343	PC*	PC*
32460	390	867	PC*	PC*
32460	222	276	PC*	PC*
32460	267	786	PC*	PC*
32460	548	836	PC*	PC*
32480	400	650	2BIO1	2BIO1
32480	527	859	2BIO1	2BIO1
32480	28	970	2BIO1	2BIO1
32480	471	486	2BIO1	2BIO1
32480	295	353	2BIO2	2BIO2
32480	3	327	2BIO2	2BIO2
32480	184	763	2BIO2	2BIO2
32480	441	763	2BIO2	2BIO2
32480	41	869	MP	MP
32480	156	420	MP	MP
32480	420	753	MP	MP
32480	245	691	MP	MP
32480	219	245	MP	MP
32480	201	691	MP	MP
32480	502	582	MP	MP
32480	454	502	MP	MP
32480	219	576	MP	MP
32480	391	445	MP*1	MP*1
32480	20	958	MP*1	MP*1
32480	1212	1412	MP*2	MP*2
32480	1201	1412	MP*2	MP*2
32480	1214	1260	MP*2	MP*2
32480	1518	1870	MP*2	MP*2
32480	1324	1512	MP*2	MP*2
32480	1260	1518	MP*2	MP*2
32480	1342	1894	MP*2	MP*2
32480	1543	1594	MP*2	MP*2
32480	1067	1204	MP*2	MP*2
32480	1359	1518	MP*2	MP*2
32480	1067	1342	MP*2	MP*2
32480	492	601	PC	PC
32480	21	79	PC	PC
32480	89	706	PC	PC
32480	232	882	PC	PC
32480	388	601	PC	PC
32480	48	120	PC	PC
32480	242	845	PC	PC
32480	115	843	PC*	PC*
32480	190	343	PC*	PC*
32480	222	276	PC*	PC*
32480	267	786	PC*	PC*
32480	548	836	PC*	PC*
32500	809	945	2BIO1	2BIO1
32500	65	145	2BIO1	2BIO1
32500	65	884	2BIO1	2BIO2
32500	486	720	2BIO1	2BIO2
32500	295	353	2BIO2	2BIO2
32500	184	763	2BIO2	2BIO2
32500	41	869	MP	MP
32500	420	753	MP	MP
32500	219	245	MP	MP
32500	201	691	MP	MP
32500	502	582	MP	MP
32500	454	502	MP	MP
32500	391	445	MP*1	MP*1
32500	20	958	MP*1	MP*1
